ID	Type	SKU	Name	Published	Is featured?	Visibility in catalog	Short description	Description	Date sale price starts	Date sale price ends	Tax status	Tax class	In stock?	Stock	Backorders allowed?	Sold individually?	Weight (lbs)	Length (in)	Width (in)	Height (in)	Allow customer reviews?	Purchase note	Sale price	Regular price	Categories	Tags	Shipping class	Images	Download limit	Download expiry days	Parent	Grouped products	Upsells	Cross-sells	External URL	Button text	Position	Attribute 1 name	Attribute 1 value(s)	Attribute 1 visible	Attribute 1 global	Attribute 2 name	Attribute 2 value(s)	Attribute 2 visible	Attribute 2 global	Meta: _wpcom_is_markdown	Download 1 name	Download 1 URL	Download 2 name	Download 2 URL
	simple		Uwi¹z SWIVEL HOOK STANDARD - Eskadron - black	1	0	visible		Uwi¹z SWIVEL HOOK STANDARD - Eskadron - blackPleciony uwi¹z, wykonany z mocnej linki.Ze zwyk³ym karabiñczykiem.D³ugoœæ: 2mKolor: black					1				0							53.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static1.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/c71657b0fa8e9e9595895065299b6672.jpg																
	simple		Uwi¹z SWIVEL HOOK STANDARD - Eskadron - nightblue	1	0	visible		Uwi¹z SWIVEL HOOK STANDARD - Eskadron - nightbluePleciony uwi¹z, wykonany z mocnej linki.Ze zwyk³ym karabiñczykiem.D³ugoœæ: 2mKolor: nightblue					1				0							53.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/3c329129317f26e792f7b28a48ed9d90.jpg																
	simple		Ocieplacze na d³onie/nadgarstki we³niane - Eskadron - blackberry	1	0	visible		Ocieplacze na d³onie/nadgarstki we³niane - EskadronWykonane z mi³ej w dotyku we³ny.Mog¹ byæ u¿ywane razem z rêkawiczkami.Idealne na mroŸne dni.Wykoñczone œci¹gaczami.Materia³: 100% we³naRozmiar: ONE SIZEKolor: blackberry					1				0							89.00	Dla jeŸdŸca > Odzie¿ jeŸdziecka > Rêkawiczki			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/65ccaa9299c477820e2355a948891cab.jpg																
	simple		P³yn do prania wyrobów z owczego futra Lammfell Wash - ESKADRON	1	0	visible		P³yn do prania wyrobów z owczego futra Lammfell Wash.Sposób u¿ycia: Nale¿y wlaæ jedn¹ nakrêtkê p³ynu do pralki lub pó³ nakrêtki w przypadku prania rêcznego. Detergent stosuje siê zamiast tradycyjnych proszków do prania.Pojemnoœæ: 500 ml					1				0							55.00	Siod³a i osprzêt > Œrodki do konserwacji			https://static2.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/18bdf9b8058f9972268cc13c9136a6bf.jpg																
	simple		Uwi¹z REGULAR SWIVEL - PLATINUM EDITION 2020/21 - Eskadron - havanabrown/greige/light taupe	1	0	visible		Uwi¹z REGULAR SWIVEL - PLATINUM EDITION 2020/21 - EskadronWykonany z mocnej, elastycznej linki polipropylenowej.Ze zwyk³ym karabiñczykiem.D³ugoœæ: 2mKolor: havanabrown/greige/light taupe					1				0							55.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static3.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/0efceb02cf4b481eab5f7f5f7bd0fb8c.png																
	simple		Uwi¹z PANIC - CLASSIC SPORTS wiosna-lato 2021 - Eskadron - navy/cream/tendertaupe 	1	0	visible		Uwi¹z PANIC - CLASSIC SPORTS wiosna-lato 2021 - EskadronWykonany z mocnej linki polipropylenowej.Z bezpiecznym karabiñczykiem.D³ugoœæ: 2mKolor: navy/cream/tendertaupe					1				0							55.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static5.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/9ccf0fe8f707c8b53a664cae1d871da8.png																
	simple		Uwi¹z REGULAR - CLASSIC SPORTS wiosna-lato 2021 - Eskadron - navy/cream/tendertaupe	1	0	visible		Uwi¹z REGULAR - CLASSIC SPORTS wiosna-lato 2021 - EskadronWykonany z mocnej linki polipropylenowej.Ze zwyk³ym karabiñczykiem.D³ugoœæ: 2mKolor: navy/cream/tendertaupe					1				0							55.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static1.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/eeedab300f305b0edbabef8e7154add0.png																
	simple		Uwi¹z PANIC - Reflexx S/S 21 - Eskadron - black-white-lightolive	1	0	visible		Uwi¹z PANIC - Reflexx S/S 21 - EskadronWykonany z mocnej, trzykolorowej linki polipropylenowej.Okucia w kolorze antracytowym.Z bezpiecznym karabiñczykiem.D³ugoœæ: 2 mKolor: black-white-lightolive / czarny-bia³y-oliwkowy jasny					1				0							55.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static3.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/2e90be6c504b8fb9ce33acce171ff1ab.png																
	simple		Uwi¹z PANIC - Reflexx S/S 21 - Eskadron - pink-white-black	1	0	visible		Uwi¹z PANIC - Reflexx S/S 21 - EskadronWykonany z mocnej, trzykolorowej linki polipropylenowej.Okucia w kolorze antracytowym.Z bezpiecznym karabiñczykiem.D³ugoœæ: 2 mKolor: pink-white-black / ró¿owy intensywny-bia³y-czarny					1				0							55.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static3.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/c820af6d5f65feac3952a849deb6bde6.png																
	simple		Uwi¹z SWIVEL - Reflexx S/S 21 - Eskadron - black-white-lightolive	1	0	visible		Uwi¹z SWIVEL - Reflexx S/S 21 - EskadronWykonany z mocnej, trzykolorowej linki polipropylenowej.Okucia w kolorze antracytowym.Ze zwyk³ym karabiñczykiem.D³ugoœæ: 2 mKolor: black-white-lightolive / czarny-bia³y-oliwkowy jasny					1				0							55.00	Dla konia > Kantary, uwi¹zy > Uwi¹zy			https://static4.redcart.pl/templates/images/thumb/22951/1500/1500/pl/0/templates/images/products/22951/3681eed6432a8b6c72a2abb405eff865.png																
